@W: CG100 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/polarfire_syn_comps.v":21:13:21:25|User defined pragma syn_black_box detected
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[1].APB_32.edge_pos[1]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[0].APB_32.edge_both[0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[0].APB_32.edge_neg[0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[0].APB_32.edge_pos[0]. Make sure that there are no unused intermediate registers.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[0].APB_32.INTR_reg[0] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[1].APB_32.INTR_reg[1] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[2].APB_32.INTR_reg[2] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[3].APB_32.INTR_reg[3] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[4].APB_32.INTR_reg[4] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[5].APB_32.INTR_reg[5] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[6].APB_32.INTR_reg[6] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[7].APB_32.INTR_reg[7] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[8].APB_32.INTR_reg[8] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[9].APB_32.INTR_reg[9] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[10].APB_32.INTR_reg[10] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[11].APB_32.INTR_reg[11] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[12].APB_32.INTR_reg[12] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[13].APB_32.INTR_reg[13] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[14].APB_32.INTR_reg[14] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[15].APB_32.INTR_reg[15] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[1].APB_32.INTR_reg[1]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[2].APB_32.INTR_reg[2]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[3].APB_32.INTR_reg[3]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[4].APB_32.INTR_reg[4]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[5].APB_32.INTR_reg[5]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[6].APB_32.INTR_reg[6]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[7].APB_32.INTR_reg[7]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[8].APB_32.INTR_reg[8]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[9].APB_32.INTR_reg[9]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[10].APB_32.INTR_reg[10]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[11].APB_32.INTR_reg[11]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[12].APB_32.INTR_reg[12]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[13].APB_32.INTR_reg[13]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[14].APB_32.INTR_reg[14]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P8_UPPER/CoreGPIO_P8_UPPER_0/rtl/vlog/core/coregpio.v":484:0:484:5|Pruning unused register xhdl1.GEN_BITS[15].APB_32.INTR_reg[15]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[20].APB_32.edge_both[20]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[20].APB_32.edge_neg[20]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[20].APB_32.edge_pos[20]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[19].APB_32.edge_both[19]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[19].APB_32.edge_neg[19]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[19].APB_32.edge_pos[19]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[18].APB_32.edge_both[18]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[18].APB_32.edge_neg[18]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[18].APB_32.edge_pos[18]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[17].APB_32.edge_both[17]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[17].APB_32.edge_neg[17]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[17].APB_32.edge_pos[17]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[16].APB_32.edge_both[16]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[16].APB_32.edge_neg[16]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[16].APB_32.edge_pos[16]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[15].APB_32.edge_both[15]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[15].APB_32.edge_neg[15]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[15].APB_32.edge_pos[15]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[14].APB_32.edge_both[14]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[14].APB_32.edge_neg[14]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[14].APB_32.edge_pos[14]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[13].APB_32.edge_both[13]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[13].APB_32.edge_neg[13]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[13].APB_32.edge_pos[13]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[12].APB_32.edge_both[12]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[12].APB_32.edge_neg[12]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[12].APB_32.edge_pos[12]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[11].APB_32.edge_both[11]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[11].APB_32.edge_neg[11]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[11].APB_32.edge_pos[11]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[10].APB_32.edge_both[10]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[10].APB_32.edge_neg[10]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[10].APB_32.edge_pos[10]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":464:0:464:5|Pruning unused register xhdl1.GEN_BITS[9].APB_32.edge_both[9]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":444:0:444:5|Pruning unused register xhdl1.GEN_BITS[9].APB_32.edge_neg[9]. Make sure that there are no unused intermediate registers.
@W: CL169 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":424:0:424:5|Pruning unused register xhdl1.GEN_BITS[9].APB_32.edge_pos[9]. Make sure that there are no unused intermediate registers.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[0].APB_32.INTR_reg[0] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[1].APB_32.INTR_reg[1] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[2].APB_32.INTR_reg[2] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[3].APB_32.INTR_reg[3] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[4].APB_32.INTR_reg[4] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[5].APB_32.INTR_reg[5] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[6].APB_32.INTR_reg[6] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[7].APB_32.INTR_reg[7] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[8].APB_32.INTR_reg[8] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[9].APB_32.INTR_reg[9] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[10].APB_32.INTR_reg[10] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[11].APB_32.INTR_reg[11] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"/home/arthur/Desktop/projects_gnss/beaglevfire-gnss/work/libero/component/work/CoreGPIO_P9/CoreGPIO_P9_0/rtl/vlog/core/coregpio.v":484:0:484:5|Optimizing register bit xhdl1.GEN_BITS[12].APB_32.INTR_reg[12] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
